Customer ID,CLV,Segment,recency,frequency,monetary
13425,1410.8671476266943,Loyal,108,3,20.823205128205128
13426,2878.420945003607,Champion,1,10,23.193121019108283
13427,901.07760493028,At Risk,19,3,20.089655172413792
13429,2475.644405440413,Champion,11,4,15.02686567164179
13430,1507.6055618846208,Loyal,19,2,13.866326530612248
13431,1616.898884940319,Loyal,67,2,27.589130434782607
13434,1617.4853699699709,Loyal,74,2,53.424
13435,4771.356367824038,Champion,5,7,37.72168316831684
13437,3026.4872852837607,Champion,14,7,20.40754491017964
13447,3973.001389340784,Champion,23,3,19.13796610169492
13448,2545.6455290568097,Champion,17,6,18.150615384615385
13450,2529.200022602331,Champion,27,6,28.784788732394365
13451,2385.0488325015403,Loyal,26,5,6.718171557562077
13452,647.632134713822,Lost,259,2,295.0
13453,520.0746456975273,Lost,166,2,20.99882352941176
13455,554.8922246492789,Lost,25,2,23.007391304347824
13456,2349.3541110606357,Loyal,18,6,28.0431746031746
13458,6860.145540138347,Champion,7,14,25.252801047120418
13460,1338.12457881307,At Risk,29,2,10.790588235294118
13461,1747.1017860295028,Loyal,39,3,53.51851851851852
13467,2104.2821247681854,Loyal,11,2,10.946565656565657
13468,4394.692536029871,Champion,2,37,18.89062913907285
13470,819.9541212159187,Lost,99,2,16.5
13471,5477.3650864017745,Champion,1,4,9.736846153846152
13473,471.6277910484931,Lost,61,2,20.125714285714285
13475,1336.7025952775737,At Risk,191,4,16.648604651162792
13476,805.6382208707718,Lost,179,2,21.35293103448276
13477,1547.5741574947708,Loyal,38,6,18.41240506329114
13479,598.2396872724954,Lost,201,2,20.063333333333333
13481,1542.254226952014,Loyal,46,5,16.55559633027523
13486,1876.4393729056112,Loyal,78,3,16.2668115942029
13487,617.4029093001359,Lost,58,3,16.923529411764704
13488,6051.525567181784,Champion,17,13,21.25191943127962
13489,728.8177322987648,Lost,105,4,32.10857142857143
13491,1180.7251509761693,At Risk,52,10,14.137441860465117
13492,1521.1362146228985,Loyal,136,3,25.3968
13493,730.3837068396251,Lost,275,2,77.32875
13495,1452.158931459869,Loyal,8,5,42.60145833333333
13496,422.8027593257985,Lost,11,2,18.66657142857143
13497,440.0724645881349,Lost,283,2,18.318421052631574
13499,1380.5075698170472,At Risk,18,5,27.59785714285714
13500,2075.403921476933,Loyal,23,3,17.950307692307693
13502,507.7881320031024,Lost,17,3,16.22222222222222
13505,3961.7807364906703,Champion,73,4,20.435488372093022
13506,414.20460782698314,Lost,316,2,17.635384615384616
13507,2477.7492367057725,Champion,3,4,15.303456790123455
13509,1139.12731322338,At Risk,9,7,22.266363636363636
13510,2068.972967442584,Loyal,1,4,15.578782608695652
13515,1144.8290972531413,At Risk,73,4,15.103728813559322
13516,1688.5653568318126,Loyal,21,3,31.5775
13517,1825.2428692152555,Loyal,60,3,15.09517730496454
13520,2748.1427218429576,Champion,59,6,38.97150537634408
13521,4838.155378815878,Champion,1,3,2.508371559633028
13523,2757.3508471797763,Champion,33,5,23.051627906976744
13524,1096.0344998308844,At Risk,41,5,25.191851851851855
13525,743.105009427244,Lost,15,2,104.79666666666668
13527,2141.0251563885104,Loyal,34,7,10.257892376681616
13529,634.7027092392483,Lost,79,2,20.517333333333333
13531,432.43753262517384,Lost,205,2,21.990909090909092
13533,513.3843495826529,Lost,183,3,3.563026315789474
13534,4692.787113194732,Champion,2,25,19.83135135135135
13536,7686.365117302949,Champion,1,7,19.26418994413408
13538,1333.5817537824648,At Risk,43,7,51.233999999999995
13539,756.2273882677317,Lost,86,3,17.063243243243242
13544,599.6218246387525,Lost,40,2,3.349540229885058
13546,1029.862357751592,At Risk,12,3,6.397857142857143
13548,804.9166687931784,Lost,96,2,5.503306451612903
13549,1255.2304902368817,At Risk,26,7,18.00392156862745
13552,3278.6660888187707,Champion,66,12,34.31256880733945
13555,3190.1473397478317,Champion,74,4,30.50941176470588
13557,673.1701850817524,Lost,28,2,17.178235294117645
13558,1989.7180159264012,Loyal,6,4,3.457485714285714
13562,1604.9755880120815,Loyal,82,3,21.943048780487803
13563,1286.6329035086992,At Risk,84,2,15.867959183673468
13564,1163.1815769369089,At Risk,144,3,21.07253012048193
13565,433.2537352407136,Lost,19,2,6.321578947368421
13566,1446.699701882909,Loyal,41,2,4.969943181818182
13569,482.1181760447185,Lost,17,2,4.397058823529412
13571,2466.5019044107735,Champion,13,12,6.1358357771261005
13573,658.2704689140122,Lost,50,2,11.323076923076922
13575,1444.1625550533263,Loyal,23,5,15.914565217391305
13576,5117.075702221122,Champion,10,18,53.312222222222225
13577,1807.3936554934232,Loyal,25,4,20.33253012048193
13579,510.29629761093105,Lost,15,2,20.30608695652174
13588,2846.1395471160968,Champion,16,9,14.246839080459768
13589,819.504082816391,Lost,15,2,18.07857142857143
13590,1842.8454311607625,Loyal,11,6,22.780689655172413
13591,1020.9378110751236,At Risk,65,3,19.26086206896552
13592,608.7692336748385,Lost,36,4,15.4975
13593,1520.3894751090495,Loyal,108,5,15.9146875
13596,2663.0025177255898,Champion,6,2,4.199036144578313
13599,3995.452466416864,Champion,1,21,20.86506072874494
13601,814.6048125659207,Lost,45,2,7.003232323232324
13606,549.8778217776353,Lost,29,3,6.524186046511627
13610,1246.4714246821832,At Risk,12,7,5.008318584070797
13611,949.6441635751396,At Risk,89,3,15.835135135135134
13614,1462.9652845914668,Loyal,24,4,8.01223880597015
13617,1080.8438467875108,At Risk,40,3,12.367727272727272
13623,924.328351553534,At Risk,31,5,9.231851851851852
13627,1336.602986226545,At Risk,59,5,17.80945652173913
13629,6100.308834960345,Champion,23,11,132.07389830508475
13630,2005.9986781191703,Loyal,5,7,28.61661971830986
13631,3299.8958606834476,Champion,100,11,279.1290909090909
13632,2358.362644009722,Loyal,25,5,14.529246575342466
13634,1347.294518885298,At Risk,33,5,8.378510638297874
13636,1135.2964424076602,At Risk,37,5,15.065396825396826
13637,887.5235164923749,At Risk,52,3,8.024752475247524
13643,1081.569013964743,At Risk,31,3,18.551428571428573
13644,3989.30507037898,Champion,16,4,17.974383561643837
13647,1770.413647650944,Loyal,10,4,21.2420253164557
13649,412.7483887986083,Lost,257,2,15.069565217391306
13650,1821.467333086602,Loyal,17,6,19.128541666666667
13651,1301.6818050461077,At Risk,35,2,15.7
13652,873.8481083474369,At Risk,46,3,17.38222222222222
13654,2642.5806988552445,Champion,43,6,16.30921686746988
13655,944.9343420946592,At Risk,114,2,16.66017857142857
13656,490.3158617775099,Lost,165,2,7.747959183673469
13657,750.1098448874012,Lost,11,2,23.88375
13658,2405.4003462893634,Champion,10,5,24.43675925925926
13659,737.366097390663,Lost,206,2,15.126923076923076
13662,1056.1771282686727,At Risk,86,3,16.938867924528303
13666,403.0492140132585,Lost,60,3,7.054166666666667
13668,5121.802424104,Champion,3,21,13.539553191489365
13669,850.6012360002259,At Risk,51,2,24.283333333333335
13672,428.4078168258904,Lost,301,2,31.065
13673,1858.675776130493,Loyal,19,2,6.106461538461539
13675,532.6421872368877,Lost,151,2,19.472800000000003
13680,2525.6070643523917,Champion,1,4,19.089333333333332
13681,1525.882393122365,Loyal,18,4,14.523333333333332
13685,5549.886865934411,Champion,3,7,79.98564102564103
13692,1098.3632820934308,At Risk,25,3,28.081509433962264
13694,48737.72137508203,Champion,4,50,114.50637323943664
13695,2903.546411214677,Champion,31,15,27.823666666666668
13700,2110.8818928258206,Loyal,26,10,11.498071065989848
13704,5545.515430425718,Champion,5,9,17.224328358208954
13705,597.4900095986048,Lost,8,3,25.423571428571428
13707,520.8645067191987,Lost,267,2,16.800208333333334
13709,5318.137674900121,Champion,4,13,18.833482142857143
13715,886.2780958938554,At Risk,281,5,10.279428571428571
13717,1412.551770282751,Loyal,32,6,14.166764705882352
13718,526.0242062702785,Lost,246,2,25.545833333333334
13719,1443.8429293161037,Loyal,15,5,17.361333333333334
13720,971.891263013133,At Risk,117,4,18.60232558139535
13722,1127.464634334977,At Risk,132,3,27.946
13725,1296.9518685729183,At Risk,50,8,19.04384615384615
13726,2124.101712716099,Loyal,39,2,25.70619047619047
13727,1639.7744008492505,Loyal,29,2,16.674
13728,1125.513969430075,At Risk,37,6,16.12920634920635
13730,1142.662675675918,At Risk,136,2,17.50232558139535
13731,705.5642534560171,Lost,219,2,16.068157894736842
13735,2479.1632251715737,Champion,25,4,14.72061224489796
13736,740.6534220415955,Lost,5,2,3.831937172774869
13741,1038.190983692361,At Risk,72,3,19.65970588235294
13742,2636.9183663430904,Champion,17,12,9.753956386292836
13743,1644.5797548936555,Loyal,3,7,32.72195121951219
13744,587.7495133311526,Lost,95,2,16.060555555555553
13748,859.1166614825602,At Risk,96,5,33.86607142857143
13750,1401.4652024680902,Loyal,54,5,68.63583333333334
13752,1395.888836318294,Loyal,124,6,15.608947368421052
13754,449.37106178593416,Lost,152,2,23.549999999999997
13755,5212.165854244626,Champion,4,9,6.319736842105263
13756,3855.7618916874626,Champion,2,14,36.54591549295775
13758,2401.924909858514,Champion,12,7,27.26965811965812
13759,1176.2219043516618,At Risk,33,2,26.376400000000004
13760,555.5547787332252,Lost,54,2,5.03140350877193
13761,1214.152916002455,At Risk,50,2,15.295000000000002
13764,1114.2631686991886,At Risk,71,3,7.3161538461538465
13767,12942.61968380023,Champion,2,37,46.79445652173913
13769,2198.559239524655,Loyal,2,10,20.71488888888889
13771,2132.77025807808,Loyal,64,4,22.13823529411765
13772,1352.3786246008774,At Risk,34,3,6.396214689265538
13777,14911.704321818774,Champion,1,33,131.86375634517768
13780,863.3205655393218,At Risk,7,2,6.315964912280702
13782,967.3302181668944,At Risk,13,6,7.930434782608696
13784,2304.3576408576837,Loyal,10,11,79.44483870967741
13787,450.7889187619683,Lost,76,2,9.969032258064518
13791,1268.3273465693717,At Risk,128,2,137.8181818181818
13792,482.885407173543,Lost,66,2,15.042307692307691
13798,28209.951068635623,Champion,1,57,106.4580229226361
13799,649.9317590403184,Lost,117,2,17.663076923076922
13802,3245.618779790015,Champion,139,3,76.657
13804,2126.462951231044,Loyal,31,7,19.23934306569343
13805,1297.9598579015296,At Risk,52,2,71.12307692307692
13808,3143.448678347649,Champion,6,5,22.995526315789476
13810,1646.5798990904714,Loyal,29,3,42.828857142857146
13811,1007.82446068154,At Risk,184,3,62.65384615384615
13812,1280.2896742585713,At Risk,42,3,14.97222222222222
13813,2223.231518290777,Loyal,40,4,19.809565217391302
13814,1982.9588102644352,Loyal,92,2,27.703859649122805
13815,2792.9843360321,Champion,22,4,22.882727272727273
13816,1451.3201025260105,Loyal,24,2,20.416785714285716
13817,499.626583147255,Lost,29,2,15.9575
13819,910.5698322779734,At Risk,302,3,31.676388888888887
13821,515.6561315161488,Lost,145,2,6.536271186440678
13822,1673.5470375773727,Loyal,6,2,6.583333333333333
13823,1397.647067432731,Loyal,19,2,23.9415
13824,1443.0187648463027,Loyal,33,5,36.93347826086956
13827,1107.2769883021144,At Risk,58,3,4.430645161290323
13831,1654.6964615935358,Loyal,16,6,29.77013513513513
13835,1076.7801397665305,At Risk,25,4,15.174
13837,471.579194288729,Lost,212,2,14.275789473684211
13838,643.9898086059995,Lost,6,4,3.975459770114943
13842,2648.941713267639,Champion,59,9,16.43504854368932
13846,657.4330840980792,Lost,25,3,15.728363636363635
13848,980.1717217848308,At Risk,92,3,251.0
13849,1691.826041283686,Loyal,52,2,15.22722772277228
13851,2427.688771577916,Champion,96,3,32.73407407407407
13854,6333.094279652118,Champion,9,25,73.72290909090908
13856,852.999711903,At Risk,169,3,27.75
13860,2626.357000611276,Champion,1,5,16.39342105263158
13862,1823.8564966268225,Loyal,18,8,15.894676258992806
13865,744.7251186343598,Lost,58,4,16.718666666666667
13867,1422.3595926949126,Loyal,31,3,16.644098360655736
13868,8320.523277507144,Champion,7,2,96.74363636363636
13869,2365.9104990373744,Loyal,123,4,10.11384364820847
13870,2419.5913301062005,Champion,2,8,24.095130434782607
13871,5573.662691996085,Champion,23,13,19.057291666666668
13873,598.0068995308726,Lost,120,3,16.93913043478261
13875,1638.8598977621848,Loyal,54,5,17.180673076923078
13880,2689.3732120025475,Champion,21,13,19.513757575757577
13881,14390.994836765089,Champion,4,20,96.401797752809
13882,3479.610866104967,Champion,3,5,18.325076923076924
13883,2030.0267475051332,Loyal,11,5,18.834366197183098
13884,995.440932103685,At Risk,7,5,13.34915254237288
13885,621.4242414871309,Lost,189,2,18.1
13888,839.5488270261044,At Risk,120,2,15.14075
13890,1652.678560278253,Loyal,1,10,17.125545454545456
13892,1042.1409373849249,At Risk,27,4,23.443333333333335
13894,665.2581868279123,Lost,24,3,20.911851851851853
13895,3563.1650467208933,Champion,28,4,21.975169491525424
13899,475.6731734826092,Lost,16,2,20.448421052631577
13900,784.0892730875569,Lost,183,3,17.23139534883721
13901,2545.29040327764,Champion,72,5,19.242953020134227
13904,481.9268449064468,Lost,37,2,12.793846153846154
13908,2108.90594152823,Loyal,80,4,19.42254098360656
13911,2342.552709679448,Loyal,57,9,17.43858108108108
13914,2115.293000612833,Loyal,12,2,18.983333333333334
13917,753.448463348839,Lost,50,2,15.113333333333337
13918,1319.594708001203,At Risk,50,2,40.428
13919,976.693314105683,At Risk,59,2,13.743214285714286
13924,3682.791694870481,Champion,2,6,15.716666666666669
13925,1152.4491233966628,At Risk,93,4,16.54268292682927
13928,1288.9091307076094,At Risk,11,4,17.206296296296298
13929,656.4465296948044,Lost,169,2,93.62777777777778
13930,844.7499229761901,At Risk,58,2,19.843529411764703
13931,1091.5768391557467,At Risk,96,2,21.336724137931036
13933,1032.1835690629812,At Risk,109,2,26.469130434782613
13939,686.9109465302587,Lost,23,3,12.634444444444444
13940,1598.5693729574364,Loyal,17,4,17.12530612244898
13941,3208.460000612047,Champion,22,5,113.62133333333334
13946,747.2548969218315,Lost,79,3,51.05181818181818
13949,4604.319587028958,Champion,3,6,15.170750000000002
13950,1029.8215527698908,At Risk,11,4,21.28742857142857
13951,781.1368565684925,Lost,176,3,17.293589743589745
13952,1554.9859959506784,Loyal,218,2,23.730445255474457
13953,2664.066201041296,Champion,7,7,175.784
13954,1415.008970127329,Loyal,2,2,17.5968
13955,457.0739255980377,Lost,154,2,9.786666666666664
13956,1285.598037514847,At Risk,5,5,6.752763157894737
13959,605.3144236877437,Lost,79,3,6.502173913043479
13960,1182.6987579166805,At Risk,21,2,19.185
13962,485.0598713111458,Lost,22,2,15.413636363636364
13963,674.7878401872778,Lost,308,4,18.986857142857144
13969,7003.967618806926,Champion,7,18,14.463162939297126
13971,2647.5041057131957,Champion,19,8,18.511812080536913
13972,555.5312665452544,Lost,71,2,12.683333333333334
13975,2122.5985156571924,Loyal,31,6,7.474201183431953
13978,1290.7506979547693,At Risk,15,2,13.119333333333335
13982,1372.683837218522,At Risk,39,4,16.863153153153153
13983,2061.8530958308456,Loyal,30,12,24.3311214953271
13984,903.879438879939,At Risk,27,5,57.531875
13985,7053.627388769557,Champion,4,15,20.229598853868197
13988,3932.6107761324065,Champion,20,6,17.726324786324785
13989,786.1205797613285,Lost,66,2,30.88
13991,1794.7290927012748,Loyal,12,6,10.190119047619048
13993,2943.0099503219367,Champion,43,9,28.647603305785125
13994,3663.460278221333,Champion,4,6,14.923483870967742
13995,1567.820987606355,Loyal,15,5,16.205697674418605
13999,3105.6399631273266,Champion,10,12,18.758701923076924
14001,1512.956521148208,Loyal,46,3,52.38666666666667
14002,991.1616976397612,At Risk,134,2,11.270851063829788
14004,3735.9530623928385,Champion,43,7,26.799064327485382
14005,3504.1029909392714,Champion,10,5,34.22285714285714
14006,899.9322619964609,At Risk,116,3,32.073
14009,822.3767909081259,Lost,198,2,16.562142857142856
14013,732.0744873980915,Lost,110,3,13.91235294117647
14016,2946.34976278441,Champion,162,4,26.964037267080744
14019,2199.94171725398,Loyal,47,3,21.539545454545458
14020,1432.07756385766,Loyal,17,2,16.48205128205128
14021,845.5968945168297,At Risk,155,3,28.722727272727273
14023,707.4399281148288,Lost,7,2,18.840967741935486
14024,804.0701483053068,Lost,122,2,20.48125
14029,1045.403063795358,At Risk,63,2,31.177333333333333
14030,1597.54243522584,Loyal,18,8,9.712304526748971
14031,12002.989999319736,Champion,7,19,69.14744
14032,2366.8161393829496,Loyal,2,11,20.80832167832168
14034,830.2676727168524,Lost,22,3,7.323820224719101
14035,1382.9078293932669,At Risk,29,5,21.636666666666667
14037,341.0618216951484,Lost,176,2,5.257142857142858
14038,1442.7289423955997,Loyal,78,3,16.960652173913044
14040,3103.950481041338,Champion,41,12,15.38263829787234
14044,788.0172121905656,Lost,27,4,3.1235406698564594
14045,1234.980745241614,At Risk,109,4,276.625
14047,1074.0892894880512,At Risk,9,5,40.8940625
14049,4107.582270299797,Champion,17,4,11.642868852459015
14050,1203.1136768709384,At Risk,32,2,13.821481481481484
14051,11778.150586026224,Champion,1,23,74.33519047619048
14053,732.5783908248042,Lost,124,2,65.0625
14056,7598.068870786876,Champion,1,23,7.427350813743218
14057,4419.316032444599,Champion,24,17,21.894225352112677
14060,4708.861121964199,Champion,5,19,30.39811881188119
14062,7517.671506628847,Champion,10,12,94.27792792792792
14064,1513.7773617053383,Loyal,29,5,16.92175
14067,1086.1981487374496,At Risk,64,2,7.2057692307692305
14071,1632.999155918463,Loyal,4,8,4.440802469135802
14075,1018.0468869992778,At Risk,5,3,21.91302325581395
14077,794.2824297678503,Lost,41,5,11.89095238095238
14078,1004.561623905932,At Risk,102,6,16.144153846153845
14081,642.5719184435027,Lost,302,2,6.10797385620915
14083,875.2230746393606,At Risk,4,9,5.626685082872928
14085,3485.3558764997733,Champion,2,18,9.885644444444443
14088,36294.30401744258,Champion,10,13,85.7246349745331
14092,3300.8766550904247,Champion,8,14,19.050981308411213
14096,126538.6295664554,Champion,4,17,12.749909998043435
14099,2471.116520893017,Champion,16,11,12.41668
14101,4588.93081079751,Champion,74,6,170.76542857142857
14102,3924.522872413699,Champion,5,5,17.21873417721519
14104,711.4229737529394,Lost,155,2,10.295714285714284
14107,2089.7415681251837,Loyal,52,7,21.977479674796747
14108,1314.8647242072718,At Risk,31,2,17.585588235294118
14110,5131.7892533600125,Champion,4,12,36.66548387096774
14111,1079.062711228702,At Risk,14,4,69.285
14112,2539.9589630057326,Champion,23,7,18.2196875
14113,1382.0185252614162,At Risk,4,4,54.13
14114,479.1613339590391,Lost,274,2,25.768666666666665
14116,2549.0043672734273,Champion,20,5,19.204722222222223
14121,7260.621156800705,Champion,4,4,17.485220125786164
14125,3917.739891068198,Champion,11,3,16.409760479041914
14126,1940.3848276341505,Loyal,8,3,47.07533333333334
14127,696.8005053748172,Lost,123,3,16.129772727272726
14128,714.7798275990096,Lost,61,2,13.858695652173912
14129,1173.0767523178624,At Risk,2,5,21.61269230769231
14132,4858.854267039398,Champion,2,11,17.930149999999998
14133,570.5848912735744,Lost,130,3,21.63
14135,3491.4952656545156,Champion,2,15,35.00231343283583
14138,1770.0091681818922,Loyal,2,2,20.901702127659576
14140,2468.6280420732414,Champion,4,2,14.16742424242424
14141,1970.9006781236496,Loyal,3,4,22.87825
14145,3340.06948994975,Champion,47,4,340.2
14146,2490.6990113895295,Champion,9,5,19.957142857142856
14147,629.310088238314,Lost,78,2,96.68
14150,555.34578556719,Lost,36,2,25.33230769230769
14152,740.4631001566453,Lost,75,2,12.67938775510204
14156,89119.227990441,Champion,10,55,83.84259285714286
14157,513.5226188520818,Lost,20,2,9.018333333333333
14159,3771.03569507787,Champion,20,11,3.8978488372093025
14161,897.5365040199623,At Risk,216,3,10.282592592592591
14162,468.44078811878046,Lost,174,2,11.5744
14163,2520.6401124254453,Champion,87,4,47.036730769230765
14164,1594.023996023477,Loyal,71,2,56.26793103448276
14167,704.1920970423565,Lost,39,4,11.054615384615383
14173,856.1061817563858,At Risk,11,4,15.546206896551723
14175,2552.2878793484606,Champion,60,3,21.626174496644296
14176,614.3044563336322,Lost,297,4,18.60967741935484
14177,1118.3127816346062,At Risk,86,4,13.319285714285714
14178,2430.636052625059,Champion,9,7,4.9569724770642205
14179,1518.9543320506227,Loyal,41,2,4.36230303030303
14180,3783.473447027152,Champion,11,25,19.785500000000003
14188,1794.8341291824468,Loyal,31,6,31.605538461538465
14189,3626.795328269167,Champion,2,15,17.56256603773585
14191,5680.6356521678335,Champion,2,13,18.08787644787645
14193,768.1385367949265,Lost,68,2,20.318809523809524
14194,9864.066470694934,Champion,5,21,19.601934369602763
14195,588.9737770983003,Lost,202,2,144.57142857142858
14198,1005.3465814296889,At Risk,18,4,17.984615384615385
14201,872.2391099225504,At Risk,60,7,20.20108108108108
14205,620.7022887019476,Lost,17,2,19.445833333333333
14209,1751.7839338391136,Loyal,11,6,23.83252873563218
14210,1504.9803662712911,Loyal,106,6,18.684705882352944
14211,2293.253419797568,Loyal,53,9,20.009821428571428
14214,772.4742788203961,Lost,31,5,14.990746268656716
14215,1533.9843461630262,Loyal,12,6,16.57148148148148
14216,5380.244351288244,Champion,3,4,31.17457627118644
14217,1795.6232518215288,Loyal,2,17,20.0498
14220,533.5478351878264,Lost,247,2,30.11428571428571
14221,2829.4533354548016,Champion,42,9,17.78652849740933
14223,1054.854439534609,At Risk,92,3,16.518833333333333
14224,1024.065757545177,At Risk,110,4,8.899322033898304
14226,1610.6320388747265,Loyal,29,5,33.31626865671642
14227,2787.919553055955,Champion,26,10,19.148342857142858
14229,1176.4745359898352,At Risk,52,3,38.68
14231,923.4610339938712,At Risk,184,3,18.5142
14232,1734.3059161023014,Loyal,43,5,17.80930434782609
14233,1477.5050954856415,Loyal,49,4,41.792
14234,2166.897531385427,Loyal,22,4,4.877106918238994
14235,2605.530690710544,Champion,75,5,39.80835443037975
14236,506.2209378796165,Lost,81,2,32.724000000000004
14239,2290.1002880759556,Loyal,43,11,21.257589285714285
14240,1106.6811153730837,At Risk,30,2,21.19857142857143
14242,450.77314385185576,Lost,235,2,17.534375
14243,2142.962277379471,Loyal,9,10,18.360070921985816
14245,998.2630532370158,At Risk,220,2,15.680092592592594
14246,1440.4067929701368,Loyal,111,3,19.654133333333338
14250,2071.944476109547,Loyal,7,3,17.153603603603603
14251,5208.771940535504,Champion,2,5,36.91923076923077
14256,608.1812811544374,Lost,260,2,18.284150943396227
14257,2405.124279627976,Champion,64,5,29.24264150943397
14258,7964.342184189629,Champion,9,9,114.14396396396396
14261,1351.600707399344,At Risk,51,2,22.37403846153846
14262,2982.932827897541,Champion,8,8,18.3093006993007
14264,634.1923918833933,Lost,155,2,19.64529411764706
14265,993.599358099205,At Risk,109,2,17.10258064516129
14267,1002.2444923978296,At Risk,163,3,27.568
14272,694.0527536062542,Lost,74,2,13.271515151515151
14273,925.0452882310434,At Risk,51,4,19.309310344827587
14276,1058.8006582005928,At Risk,99,3,17.4959375
14277,3267.9969533336293,Champion,15,3,18.738666666666667
14282,2747.8073528375985,Champion,3,15,23.906025641025643
14284,1507.4191606313302,Loyal,31,2,18.6015625
14285,3004.70048775641,Champion,21,4,70.74111111111111
14286,2954.0143667410453,Champion,24,3,16.53125
14287,613.8930751733601,Lost,8,3,19.62555555555555
14289,953.3721604009194,At Risk,9,6,19.388510638297873
14290,1477.9996541559317,Loyal,11,5,22.917326732673267
14291,3148.689203784419,Champion,2,11,16.385021097046412
14292,4427.523155572122,Champion,8,9,48.7193
14293,825.2525404741016,Lost,3,4,17.15672131147541
14297,1402.1707058405393,Loyal,18,4,21.053709677419352
14298,37916.98942287222,Champion,8,44,31.476664630421503
14299,3001.056295879724,Champion,8,9,27.73160839160839
14305,1904.644076911424,Loyal,71,3,17.70438095238095
14306,1602.9724101652896,Loyal,51,2,63.4339393939394
14307,1916.7857203816957,Loyal,89,6,16.642888888888887
14309,2040.330050197798,Loyal,8,9,20.10709401709402
14312,1398.527038817509,Loyal,47,6,18.524022988505745
14315,2307.813425829592,Loyal,45,6,24.565643564356435
14320,431.3699087400894,Lost,207,2,15.412580645161292
14321,1320.2639814658453,At Risk,11,5,12.445121951219512
14323,729.1585815166602,Lost,115,2,16.807222222222222
14329,3154.915936005946,Champion,17,7,19.362316602316604
14331,780.2379600776203,Lost,124,2,16.523571428571426
14332,1707.9167166332643,Loyal,23,3,33.31961538461538
14334,2051.1973414658146,Loyal,17,8,15.754382716049385
14335,1016.8609596240076,At Risk,16,2,7.432698412698413
14336,1401.0276833754076,Loyal,17,4,17.943444444444445
14338,526.2496675756486,Lost,161,2,18.97483870967742
14341,1892.24312594389,Loyal,45,8,16.916899224806205
14342,933.4286110225432,At Risk,21,4,31.836190476190477
14344,773.3419447634038,Lost,127,8,12.534225352112676
14346,963.3850488794636,At Risk,121,2,17.026333333333334
14352,1166.7713073885027,At Risk,157,4,22.95659574468085
14354,1591.575072522825,Loyal,6,2,18.18
14356,1579.4319720540773,Loyal,80,2,21.24939393939394
14359,1749.5832462728918,Loyal,19,3,16.58509090909091
14360,2708.7959373855115,Champion,32,4,18.035847457627117
14364,3942.181608388398,Champion,109,8,53.87463768115942
14367,8313.951058410685,Champion,8,16,17.67465648854962
14377,673.1459966243199,Lost,191,2,56.095454545454544
14379,562.7903811855344,Lost,44,2,7.567391304347827
14383,1923.809209299576,Loyal,38,3,21.14728813559322
14385,2040.114690828137,Loyal,9,3,14.436428571428571
14387,3046.638553340931,Champion,33,3,12.646857142857142
14388,2474.5919638483047,Champion,10,8,17.273333333333333
14389,1330.218024556538,At Risk,65,2,23.188
14390,3592.104900559654,Champion,10,9,16.268601398601398
14395,2705.9814488257457,Champion,2,9,10.02202857142857
14396,556.4193883547265,Lost,65,2,6.684794520547945
14397,3429.194747129221,Champion,3,19,30.034022988505747
14401,3283.4811477368307,Champion,4,13,22.26087912087912
14403,1139.727333946086,At Risk,130,4,73.7905
14404,1325.064638964296,At Risk,34,6,14.31378640776699
14407,2098.047385449465,Loyal,107,6,29.557945205479452
14408,2634.4693353299035,Champion,11,7,24.360093457943925
14409,1592.7667524035348,Loyal,71,6,38.137962962962966
14410,1241.6590715782058,At Risk,92,9,5.725751295336787
14412,1584.196660923032,Loyal,43,2,17.90767441860465
14414,1322.7471864945785,At Risk,92,7,15.43278350515464
14415,4208.305350660608,Champion,1,13,10.000474576271186
14416,1556.3279111165868,Loyal,22,2,35.01571428571429
14418,3836.237701068164,Champion,4,3,15.622983870967742
14419,1041.9467594345456,At Risk,11,6,5.13621359223301
14421,852.7469739249361,At Risk,57,2,30.115185185185187
14422,4108.092704928612,Champion,1,6,19.205585585585588
14426,3584.8552108273734,Champion,24,10,20.007455357142856
14427,1123.9153667605972,At Risk,50,2,21.37294117647059
14428,1217.340334700831,At Risk,7,5,8.644652777777777
14432,4970.652690762129,Champion,10,6,5.904476439790576
14434,3461.8847597110316,Champion,22,6,114.4
14440,1583.088365832091,Loyal,8,5,42.8669090909091
14441,1753.948884846946,Loyal,1,4,33.58607843137255
14442,1028.9738794768857,At Risk,205,2,25.235238095238095
14443,1132.4448760486289,At Risk,54,4,15.270967741935484
14446,1197.1440036412755,At Risk,1,4,3.548054607508532
14447,1223.867186664594,At Risk,19,5,16.617571428571427
14448,496.9632305521439,Lost,9,2,18.7675
14449,828.3979631452212,Lost,19,4,3.5158914728682173
14450,621.9124885920296,Lost,181,3,12.08125
14451,848.0072611950031,At Risk,60,2,6.078807339449542
14452,1084.4247668071223,At Risk,11,2,4.26516129032258
14456,5182.983463942094,Champion,5,9,3.1571134020618556
14460,704.2558928713883,Lost,110,3,27.14625
14461,1643.6794097862762,Loyal,148,3,11.683666666666666
14462,1886.986688771813,Loyal,66,11,8.350083333333334
14463,982.494435053888,At Risk,98,3,88.27
14465,720.8805048285993,Lost,247,3,8.14323076923077
14466,1727.5890794838824,Loyal,29,7,31.561111111111114
14467,772.1413230517643,Lost,18,4,6.652888888888889
14470,516.9032011921763,Lost,12,2,10.725348837209305
14472,1624.7531282410966,Loyal,104,8,6.892669039145908
